Image,Prediction,Confidence
/mnt/lake/VBags/160808/frame0413.jpg,Summer,0.598
/mnt/lake/VBags/160808/frame0095.jpg,Autumn,0.5444
/mnt/lake/VBags/160808/frame0640.jpg,Autumn,0.534
/mnt/lake/VBags/160808/frame0035.jpg,Winter,0.8354
/mnt/lake/VBags/160808/frame0645.jpg,Summer,0.9272
/mnt/lake/VBags/160808/frame0556.jpg,Winter,0.506
/mnt/lake/VBags/160808/frame0602.jpg,Winter,0.7217
/mnt/lake/VBags/160808/frame0014.jpg,Autumn,0.963
/mnt/lake/VBags/160808/frame0119.jpg,Autumn,0.958
/mnt/lake/VBags/160808/frame0120.jpg,Autumn,0.888
/mnt/lake/VBags/160808/frame0590.jpg,Winter,0.661
/mnt/lake/VBags/160808/frame0620.jpg,Winter,0.6313
/mnt/lake/VBags/160808/frame0013.jpg,Autumn,0.973
/mnt/lake/VBags/160808/frame0118.jpg,Autumn,0.9673
/mnt/lake/VBags/160808/frame0116.jpg,Autumn,0.6733
/mnt/lake/VBags/160808/frame0497.jpg,Summer,0.849
/mnt/lake/VBags/160808/frame0680.jpg,Summer,0.784
/mnt/lake/VBags/160808/frame0513.jpg,Summer,0.8276
/mnt/lake/VBags/160808/frame0339.jpg,Summer,0.7324
/mnt/lake/VBags/160808/frame0682.jpg,Summer,0.633
/mnt/lake/VBags/160808/frame0494.jpg,Summer,0.695
/mnt/lake/VBags/160808/frame0495.jpg,Summer,0.6235
/mnt/lake/VBags/160808/frame0390.jpg,Summer,0.9185
/mnt/lake/VBags/160808/frame0184.jpg,Summer,0.7334
/mnt/lake/VBags/160808/frame0386.jpg,Autumn,0.8286
/mnt/lake/VBags/160808/frame0618.jpg,Autumn,0.6973
/mnt/lake/VBags/160808/frame0238.jpg,Autumn,0.648
/mnt/lake/VBags/160808/frame0117.jpg,Autumn,0.767
/mnt/lake/VBags/160808/frame0611.jpg,Winter,0.6797
/mnt/lake/VBags/160808/frame0251.jpg,Autumn,0.9736
/mnt/lake/VBags/160808/frame0612.jpg,Winter,0.5054
/mnt/lake/VBags/160808/frame0440.jpg,Autumn,0.7236
/mnt/lake/VBags/160808/frame0521.jpg,Autumn,0.7207
/mnt/lake/VBags/160808/frame0445.jpg,Autumn,0.683
/mnt/lake/VBags/160808/frame0608.jpg,Winter,0.6885
/mnt/lake/VBags/160816/frame0180.jpg,Summer,0.437
/mnt/lake/VBags/160816/frame0203.jpg,Winter,0.758
/mnt/lake/VBags/160816/frame0205.jpg,Summer,0.719
/mnt/lake/VBags/160816/frame0179.jpg,Summer,0.5537
/mnt/lake/VBags/160816/frame0399.jpg,Winter,0.7944
/mnt/lake/VBags/160816/frame0373.jpg,Winter,0.8413
/mnt/lake/VBags/160816/frame0182.jpg,Winter,0.342
/mnt/lake/VBags/160816/frame0299.jpg,Summer,0.5884
/mnt/lake/VBags/160816/frame0053.jpg,Autumn,0.6514
/mnt/lake/VBags/160816/frame0195.jpg,Autumn,0.588
/mnt/lake/VBags/160816/frame0024.jpg,Autumn,0.9697
/mnt/lake/VBags/160816/frame0022.jpg,Autumn,0.959
/mnt/lake/VBags/160816/frame0014.jpg,Winter,0.7476
/mnt/lake/VBags/160816/frame0020.jpg,Winter,0.579
/mnt/lake/VBags/160816/frame0308.jpg,Autumn,0.737
/mnt/lake/VBags/160816/frame0361.jpg,Autumn,0.7437
/mnt/lake/VBags/160816/frame0076.jpg,Autumn,0.609
/mnt/lake/VBags/160816/frame0080.jpg,Winter,0.81
/mnt/lake/VBags/160816/frame0187.jpg,Autumn,0.606
/mnt/lake/VBags/160816/frame0314.jpg,Autumn,0.6094
/mnt/lake/VBags/160816/frame0227.jpg,Summer,0.4324
/mnt/lake/VBags/160816/frame0176.jpg,Summer,0.7715
/mnt/lake/VBags/160816/frame0332.jpg,Autumn,0.3196
/mnt/lake/VBags/160816/frame0395.jpg,Winter,0.521
/mnt/lake/VBags/160816/frame0206.jpg,Winter,0.4968
/mnt/lake/VBags/160816/frame0177.jpg,Summer,0.634
/mnt/lake/VBags/160816/frame0326.jpg,Summer,0.7495
/mnt/lake/VBags/160816/frame0385.jpg,Winter,0.8823
/mnt/lake/VBags/160816/frame0291.jpg,Winter,0.6157
/mnt/lake/VBags/160816/frame0267.jpg,Winter,0.5386
/mnt/lake/VBags/160816/frame0113.jpg,Autumn,0.7983
/mnt/lake/VBags/160816/frame0134.jpg,Autumn,0.5034
/mnt/lake/VBags/160816/frame0364.jpg,Autumn,0.833
/mnt/lake/VBags/160816/frame0102.jpg,Winter,0.71
/mnt/lake/VBags/160816/frame0089.jpg,Autumn,0.601
/mnt/lake/VBags/160816/frame0356.jpg,Winter,0.557
/mnt/lake/VBags/160816/frame0188.jpg,Autumn,0.908
/mnt/lake/VBags/160816/frame0366.jpg,Winter,0.7207
/mnt/lake/VBags/160816/frame0357.jpg,Autumn,0.55
/mnt/lake/VBags/160816/frame0358.jpg,Autumn,0.7437
/mnt/lake/VBags/160821/frame0252.jpg,Winter,0.499
/mnt/lake/VBags/160821/frame0253.jpg,Winter,0.4353
/mnt/lake/VBags/160821/frame0259.jpg,Winter,0.7017
/mnt/lake/VBags/160821/frame0451.jpg,Summer,0.932
/mnt/lake/VBags/160821/frame0450.jpg,Summer,0.7607
/mnt/lake/VBags/160821/frame0087.jpg,Winter,0.824
/mnt/lake/VBags/160821/frame0225.jpg,Winter,0.872
/mnt/lake/VBags/160821/frame0318.jpg,Autumn,0.3215
/mnt/lake/VBags/160821/frame0270.jpg,Winter,0.837
/mnt/lake/VBags/160821/frame0258.jpg,Autumn,0.4717
/mnt/lake/VBags/160821/frame0122.jpg,Autumn,0.559
/mnt/lake/VBags/160821/frame0126.jpg,Autumn,0.4885
/mnt/lake/VBags/160821/frame0124.jpg,Winter,0.5625
/mnt/lake/VBags/160821/frame0028.jpg,Autumn,0.819
/mnt/lake/VBags/160821/frame0032.jpg,Autumn,0.8066
/mnt/lake/VBags/160821/frame0128.jpg,Spring,0.4185
/mnt/lake/VBags/160821/frame0125.jpg,Autumn,0.776
/mnt/lake/VBags/160821/frame0337.jpg,Autumn,0.745
/mnt/lake/VBags/160821/frame0163.jpg,Winter,0.6064
/mnt/lake/VBags/160821/frame0029.jpg,Autumn,0.8413
/mnt/lake/VBags/160821/frame0391.jpg,Winter,0.9897
/mnt/lake/VBags/160821/frame0014.jpg,Winter,0.995
/mnt/lake/VBags/160821/frame0439.jpg,Winter,0.5933
/mnt/lake/VBags/160821/frame0375.jpg,Winter,0.993
/mnt/lake/VBags/160821/frame0452.jpg,Summer,0.64
/mnt/lake/VBags/160821/frame0364.jpg,Winter,0.9824
/mnt/lake/VBags/160821/frame0446.jpg,Autumn,0.5913
/mnt/lake/VBags/160821/frame0290.jpg,Summer,0.5186
/mnt/lake/VBags/160821/frame0380.jpg,Winter,0.6978
/mnt/lake/VBags/160821/frame0389.jpg,Summer,0.4802
/mnt/lake/VBags/160821/frame0188.jpg,Autumn,0.7344
/mnt/lake/VBags/160821/frame0333.jpg,Autumn,0.8213
/mnt/lake/VBags/160821/frame0123.jpg,Autumn,0.5146
/mnt/lake/VBags/160821/frame0193.jpg,Winter,0.5234
/mnt/lake/VBags/160821/frame0192.jpg,Autumn,0.6187
/mnt/lake/VBags/160821/frame0166.jpg,Winter,0.6104
/mnt/lake/VBags/160821/frame0164.jpg,Winter,0.6416
/mnt/lake/VBags/160821/frame0067.jpg,Winter,0.6772
/mnt/lake/VBags/160821/frame0161.jpg,Winter,0.6143
/mnt/lake/VBags/160821/frame0190.jpg,Winter,0.6943
/mnt/lake/VBags/160829/frame0019.jpg,Winter,0.72
/mnt/lake/VBags/160829/frame0031.jpg,Winter,0.813
/mnt/lake/VBags/160829/frame0029.jpg,Winter,0.8325
/mnt/lake/VBags/160829/frame0030.jpg,Winter,0.783
/mnt/lake/VBags/160829/frame0020.jpg,Winter,0.7046
/mnt/lake/VBags/160829/frame0033.jpg,Winter,0.817
/mnt/lake/VBags/160829/frame0028.jpg,Winter,0.744
/mnt/lake/VBags/160829/frame0355.jpg,Autumn,0.5625
/mnt/lake/VBags/160829/frame0048.jpg,Autumn,0.6035
/mnt/lake/VBags/160829/frame0521.jpg,Summer,0.8228
/mnt/lake/VBags/160829/frame0502.jpg,Autumn,0.5513
/mnt/lake/VBags/160829/frame0474.jpg,Winter,0.8726
/mnt/lake/VBags/160829/frame0475.jpg,Winter,0.8276
/mnt/lake/VBags/160829/frame0473.jpg,Winter,0.9746
/mnt/lake/VBags/160829/frame0486.jpg,Autumn,0.825
/mnt/lake/VBags/160829/frame0567.jpg,Winter,0.6777
/mnt/lake/VBags/160829/frame0463.jpg,Autumn,0.666
/mnt/lake/VBags/160829/frame0120.jpg,Winter,0.8257
/mnt/lake/VBags/160829/frame0090.jpg,Winter,0.6523
/mnt/lake/VBags/160829/frame0092.jpg,Autumn,0.626
/mnt/lake/VBags/160829/frame0542.jpg,Winter,0.7812
/mnt/lake/VBags/160829/frame0281.jpg,Summer,0.904
/mnt/lake/VBags/160829/frame0541.jpg,Winter,0.8994
/mnt/lake/VBags/160829/frame0343.jpg,Summer,0.9443
/mnt/lake/VBags/160829/frame0279.jpg,Summer,0.647
/mnt/lake/VBags/160829/frame0341.jpg,Summer,0.8594
/mnt/lake/VBags/160829/frame0195.jpg,Summer,0.858
/mnt/lake/VBags/160829/frame0523.jpg,Summer,0.709
/mnt/lake/VBags/160829/frame0009.jpg,Winter,0.995
/mnt/lake/VBags/160829/frame0538.jpg,Winter,0.9536
/mnt/lake/VBags/160829/frame0359.jpg,Autumn,0.9106
/mnt/lake/VBags/160829/frame0485.jpg,Autumn,0.5376
/mnt/lake/VBags/160829/frame0518.jpg,Autumn,0.4612
/mnt/lake/VBags/160829/frame0101.jpg,Autumn,0.8257
/mnt/lake/VBags/160829/frame0125.jpg,Winter,0.6226
/mnt/lake/VBags/160829/frame0501.jpg,Autumn,0.932
/mnt/lake/VBags/160829/frame0565.jpg,Winter,0.6094
/mnt/lake/VBags/160829/frame0462.jpg,Autumn,0.605
/mnt/lake/VBags/160829/frame0453.jpg,Autumn,0.7197
/mnt/lake/VBags/160829/frame0360.jpg,Autumn,0.716
/mnt/lake/VBags/160906/frame0267.jpg,Autumn,0.734
/mnt/lake/VBags/160906/frame0302.jpg,Winter,0.7183
/mnt/lake/VBags/160906/frame0264.jpg,Autumn,0.925
/mnt/lake/VBags/160906/frame0301.jpg,Autumn,0.6255
/mnt/lake/VBags/160906/frame0259.jpg,Autumn,0.7476
/mnt/lake/VBags/160906/frame0266.jpg,Autumn,0.5464
/mnt/lake/VBags/160906/frame0253.jpg,Autumn,0.7017
/mnt/lake/VBags/160906/frame0136.jpg,Autumn,0.7183
/mnt/lake/VBags/160906/frame0102.jpg,Autumn,0.4995
/mnt/lake/VBags/160906/frame0207.jpg,Winter,0.5815
/mnt/lake/VBags/160906/frame0251.jpg,Autumn,0.982
/mnt/lake/VBags/160906/frame0063.jpg,Autumn,0.6567
/mnt/lake/VBags/160906/frame0261.jpg,Autumn,0.8164
/mnt/lake/VBags/160906/frame0265.jpg,Autumn,0.858
/mnt/lake/VBags/160906/frame0270.jpg,Winter,0.576
/mnt/lake/VBags/160906/frame0252.jpg,Autumn,0.594
/mnt/lake/VBags/160906/frame0185.jpg,Autumn,0.781
/mnt/lake/VBags/160906/frame0192.jpg,Winter,0.741
/mnt/lake/VBags/160906/frame0329.jpg,Autumn,0.841
/mnt/lake/VBags/160906/frame0293.jpg,Winter,0.6567
/mnt/lake/VBags/160906/frame0296.jpg,Autumn,0.958
/mnt/lake/VBags/160906/frame0330.jpg,Autumn,0.921
/mnt/lake/VBags/160906/frame0096.jpg,Winter,0.6323
/mnt/lake/VBags/160906/frame0328.jpg,Autumn,0.8945
/mnt/lake/VBags/160906/frame0295.jpg,Autumn,0.9297
/mnt/lake/VBags/160906/frame0294.jpg,Autumn,0.903
/mnt/lake/VBags/160906/frame0091.jpg,Winter,0.5996
/mnt/lake/VBags/160906/frame0255.jpg,Autumn,0.8447
/mnt/lake/VBags/160906/frame0055.jpg,Autumn,0.7075
/mnt/lake/VBags/160906/frame0300.jpg,Autumn,0.5293
/mnt/lake/VBags/160906/frame0234.jpg,Autumn,0.6763
/mnt/lake/VBags/160906/frame0244.jpg,Autumn,0.4802
/mnt/lake/VBags/160906/frame0107.jpg,Autumn,0.719
/mnt/lake/VBags/160906/frame0038.jpg,Autumn,0.52
/mnt/lake/VBags/160906/frame0262.jpg,Autumn,0.8037
/mnt/lake/VBags/160906/frame0208.jpg,Autumn,0.8545
/mnt/lake/VBags/160906/frame0324.jpg,Autumn,0.633
/mnt/lake/VBags/160906/frame0250.jpg,Winter,0.579
/mnt/lake/VBags/160906/frame0260.jpg,Winter,0.559
/mnt/lake/VBags/160906/frame0273.jpg,Autumn,0.783
/mnt/lake/VBags/160912/frame0415.jpg,Autumn,0.915
/mnt/lake/VBags/160912/frame0430.jpg,Autumn,0.86
/mnt/lake/VBags/160912/frame0136.jpg,Autumn,0.6714
/mnt/lake/VBags/160912/frame0198.jpg,Autumn,0.709
/mnt/lake/VBags/160912/frame0359.jpg,Winter,0.6694
/mnt/lake/VBags/160912/frame0418.jpg,Autumn,0.518
/mnt/lake/VBags/160912/frame0393.jpg,Autumn,0.9624
/mnt/lake/VBags/160912/frame0188.jpg,Autumn,0.9478
/mnt/lake/VBags/160912/frame0066.jpg,Autumn,0.725
/mnt/lake/VBags/160912/frame0369.jpg,Autumn,0.9233
/mnt/lake/VBags/160912/frame0203.jpg,Summer,0.4377
/mnt/lake/VBags/160912/frame0442.jpg,Winter,0.937
/mnt/lake/VBags/160912/frame0391.jpg,Autumn,0.5596
/mnt/lake/VBags/160912/frame0308.jpg,Autumn,0.9346
/mnt/lake/VBags/160912/frame0375.jpg,Autumn,0.864
/mnt/lake/VBags/160912/frame0196.jpg,Autumn,0.9556
/mnt/lake/VBags/160912/frame0164.jpg,Winter,0.4395
/mnt/lake/VBags/160912/frame0414.jpg,Autumn,0.643
/mnt/lake/VBags/160912/frame0396.jpg,Winter,0.909
/mnt/lake/VBags/160912/frame0441.jpg,Winter,0.8735
/mnt/lake/VBags/160912/frame0329.jpg,Autumn,0.991
/mnt/lake/VBags/160912/frame0392.jpg,Autumn,0.9785
/mnt/lake/VBags/160912/frame0374.jpg,Autumn,0.8696
/mnt/lake/VBags/160912/frame0422.jpg,Winter,0.5273
/mnt/lake/VBags/160912/frame0417.jpg,Winter,0.6284
/mnt/lake/VBags/160912/frame0102.jpg,Autumn,0.652
/mnt/lake/VBags/160912/frame0352.jpg,Winter,0.714
/mnt/lake/VBags/160912/frame0353.jpg,Winter,0.545
/mnt/lake/VBags/160912/frame0100.jpg,Autumn,0.9424
/mnt/lake/VBags/160912/frame0365.jpg,Autumn,0.9526
/mnt/lake/VBags/160912/frame0309.jpg,Autumn,0.975
/mnt/lake/VBags/160912/frame0017.jpg,Autumn,0.919
/mnt/lake/VBags/160912/frame0319.jpg,Autumn,0.718
/mnt/lake/VBags/160912/frame0049.jpg,Winter,0.5483
/mnt/lake/VBags/160912/frame0262.jpg,Autumn,0.868
/mnt/lake/VBags/160912/frame0479.jpg,Autumn,0.818
/mnt/lake/VBags/160912/frame0304.jpg,Autumn,0.73
/mnt/lake/VBags/160912/frame0481.jpg,Autumn,0.7354
/mnt/lake/VBags/160912/frame0443.jpg,Winter,0.932
/mnt/lake/VBags/160912/frame0041.jpg,Autumn,0.901
/mnt/lake/VBags/160923/frame0118.jpg,Autumn,0.618
/mnt/lake/VBags/160923/frame0130.jpg,Autumn,0.7974
/mnt/lake/VBags/160923/frame0333.jpg,Autumn,0.689
/mnt/lake/VBags/160923/frame0311.jpg,Autumn,0.9136
/mnt/lake/VBags/160923/frame0386.jpg,Autumn,0.9917
/mnt/lake/VBags/160923/frame0126.jpg,Autumn,0.9106
/mnt/lake/VBags/160923/frame0106.jpg,Autumn,0.6113
/mnt/lake/VBags/160923/frame0278.jpg,Autumn,0.9746
/mnt/lake/VBags/160923/frame0135.jpg,Autumn,0.553
/mnt/lake/VBags/160923/frame0092.jpg,Winter,0.6436
/mnt/lake/VBags/160923/frame0328.jpg,Winter,0.4343
/mnt/lake/VBags/160923/frame0057.jpg,Autumn,0.8037
/mnt/lake/VBags/160923/frame0299.jpg,Winter,0.551
/mnt/lake/VBags/160923/frame0296.jpg,Winter,0.9062
/mnt/lake/VBags/160923/frame0116.jpg,Autumn,0.5186
/mnt/lake/VBags/160923/frame0327.jpg,Summer,0.4685
/mnt/lake/VBags/160923/frame0300.jpg,Winter,0.9062
/mnt/lake/VBags/160923/frame0111.jpg,Winter,0.4531
/mnt/lake/VBags/160923/frame0133.jpg,Autumn,0.695
/mnt/lake/VBags/160923/frame0309.jpg,Winter,0.809
/mnt/lake/VBags/160923/frame0017.jpg,Autumn,0.9907
/mnt/lake/VBags/160923/frame0247.jpg,Autumn,0.9614
/mnt/lake/VBags/160923/frame0263.jpg,Autumn,0.848
/mnt/lake/VBags/160923/frame0046.jpg,Autumn,0.6294
/mnt/lake/VBags/160923/frame0350.jpg,Autumn,0.959
/mnt/lake/VBags/160923/frame0189.jpg,Autumn,0.9175
/mnt/lake/VBags/160923/frame0131.jpg,Autumn,0.9473
/mnt/lake/VBags/160923/frame0035.jpg,Autumn,0.825
/mnt/lake/VBags/160923/frame0352.jpg,Autumn,0.805
/mnt/lake/VBags/160923/frame0390.jpg,Autumn,0.9355
/mnt/lake/VBags/160923/frame0014.jpg,Autumn,0.923
/mnt/lake/VBags/160923/frame0268.jpg,Autumn,0.8623
/mnt/lake/VBags/160923/frame0258.jpg,Autumn,0.5913
/mnt/lake/VBags/160923/frame0264.jpg,Autumn,0.8667
/mnt/lake/VBags/160923/frame0020.jpg,Autumn,0.8403
/mnt/lake/VBags/160923/frame0330.jpg,Autumn,0.6226
/mnt/lake/VBags/160923/frame0361.jpg,Winter,0.866
/mnt/lake/VBags/160923/frame0294.jpg,Winter,0.5474
/mnt/lake/VBags/160923/frame0205.jpg,Autumn,0.4736
/mnt/lake/VBags/160923/frame0267.jpg,Autumn,0.726
/mnt/lake/VBags/160927/frame0073.jpg,Winter,0.5977
/mnt/lake/VBags/160927/frame0357.jpg,Autumn,0.9834
/mnt/lake/VBags/160927/frame0069.jpg,Winter,0.58
/mnt/lake/VBags/160927/frame0044.jpg,Autumn,0.523
/mnt/lake/VBags/160927/frame0043.jpg,Autumn,0.94
/mnt/lake/VBags/160927/frame0102.jpg,Autumn,0.5884
/mnt/lake/VBags/160927/frame0053.jpg,Autumn,0.65
/mnt/lake/VBags/160927/frame0121.jpg,Autumn,0.6094
/mnt/lake/VBags/160927/frame0040.jpg,Autumn,0.925
/mnt/lake/VBags/160927/frame0058.jpg,Winter,0.8774
/mnt/lake/VBags/160927/frame0287.jpg,Winter,0.8574
/mnt/lake/VBags/160927/frame0259.jpg,Autumn,0.901
/mnt/lake/VBags/160927/frame0101.jpg,Autumn,0.7056
/mnt/lake/VBags/160927/frame0108.jpg,Autumn,0.861
/mnt/lake/VBags/160927/frame0116.jpg,Autumn,0.8164
/mnt/lake/VBags/160927/frame0316.jpg,Winter,0.4385
/mnt/lake/VBags/160927/frame0071.jpg,Autumn,0.6743
/mnt/lake/VBags/160927/frame0105.jpg,Autumn,0.9307
/mnt/lake/VBags/160927/frame0284.jpg,Winter,0.742
/mnt/lake/VBags/160927/frame0308.jpg,Winter,0.554
/mnt/lake/VBags/160927/frame0110.jpg,Autumn,0.9434
/mnt/lake/VBags/160927/frame0099.jpg,Autumn,0.978
/mnt/lake/VBags/160927/frame0119.jpg,Autumn,0.964
/mnt/lake/VBags/160927/frame0113.jpg,Autumn,0.7593
/mnt/lake/VBags/160927/frame0022.jpg,Autumn,0.941
/mnt/lake/VBags/160927/frame0052.jpg,Autumn,0.707
/mnt/lake/VBags/160927/frame0178.jpg,Autumn,0.9463
/mnt/lake/VBags/160927/frame0045.jpg,Autumn,0.763
/mnt/lake/VBags/160927/frame0050.jpg,Autumn,0.744
/mnt/lake/VBags/160927/frame0261.jpg,Autumn,0.9824
/mnt/lake/VBags/160927/frame0251.jpg,Autumn,0.674
/mnt/lake/VBags/160927/frame0328.jpg,Autumn,0.6743
/mnt/lake/VBags/160927/frame0097.jpg,Autumn,0.8047
/mnt/lake/VBags/160927/frame0025.jpg,Autumn,0.8105
/mnt/lake/VBags/160927/frame0334.jpg,Autumn,0.4973
/mnt/lake/VBags/160927/frame0100.jpg,Autumn,0.958
/mnt/lake/VBags/160927/frame0333.jpg,Autumn,0.778
/mnt/lake/VBags/160927/frame0125.jpg,Autumn,0.8765
/mnt/lake/VBags/160927/frame0124.jpg,Autumn,0.956
/mnt/lake/VBags/160927/frame0262.jpg,Autumn,0.678
/mnt/lake/VBags/161003/frame0186.jpg,Autumn,0.8677
/mnt/lake/VBags/161003/frame0181.jpg,Autumn,0.9287
/mnt/lake/VBags/161003/frame0098.jpg,Autumn,0.7744
/mnt/lake/VBags/161003/frame0011.jpg,Autumn,0.8647
/mnt/lake/VBags/161003/frame0185.jpg,Autumn,0.861
/mnt/lake/VBags/161003/frame0054.jpg,Autumn,0.515
/mnt/lake/VBags/161003/frame0097.jpg,Autumn,0.5454
/mnt/lake/VBags/161003/frame0099.jpg,Autumn,0.554
/mnt/lake/VBags/161003/frame0329.jpg,Autumn,0.9517
/mnt/lake/VBags/161003/frame0046.jpg,Winter,0.579
/mnt/lake/VBags/161003/frame0090.jpg,Autumn,0.597
/mnt/lake/VBags/161003/frame0188.jpg,Autumn,0.728
/mnt/lake/VBags/161003/frame0251.jpg,Autumn,0.5767
/mnt/lake/VBags/161003/frame0249.jpg,Autumn,0.953
/mnt/lake/VBags/161003/frame0183.jpg,Winter,0.8066
/mnt/lake/VBags/161003/frame0182.jpg,Winter,0.8813
/mnt/lake/VBags/161003/frame0227.jpg,Autumn,0.841
/mnt/lake/VBags/161003/frame0030.jpg,Autumn,0.866
/mnt/lake/VBags/161003/frame0116.jpg,Autumn,0.8037
/mnt/lake/VBags/161003/frame0173.jpg,Autumn,0.955
/mnt/lake/VBags/161003/frame0302.jpg,Autumn,0.7456
/mnt/lake/VBags/161003/frame0053.jpg,Autumn,0.675
/mnt/lake/VBags/161003/frame0061.jpg,Autumn,0.647
/mnt/lake/VBags/161003/frame0128.jpg,Autumn,0.9756
/mnt/lake/VBags/161003/frame0301.jpg,Autumn,0.8525
/mnt/lake/VBags/161003/frame0033.jpg,Autumn,0.5347
/mnt/lake/VBags/161003/frame0056.jpg,Autumn,0.9087
/mnt/lake/VBags/161003/frame0247.jpg,Autumn,0.959
/mnt/lake/VBags/161003/frame0256.jpg,Autumn,0.623
/mnt/lake/VBags/161003/frame0299.jpg,Winter,0.7627
/mnt/lake/VBags/161003/frame0094.jpg,Autumn,0.8164
/mnt/lake/VBags/161003/frame0124.jpg,Autumn,0.9473
/mnt/lake/VBags/161003/frame0102.jpg,Autumn,0.907
/mnt/lake/VBags/161003/frame0020.jpg,Autumn,0.9556
/mnt/lake/VBags/161003/frame0050.jpg,Winter,0.79
/mnt/lake/VBags/161003/frame0091.jpg,Autumn,0.594
/mnt/lake/VBags/161003/frame0037.jpg,Autumn,0.8276
/mnt/lake/VBags/161003/frame0242.jpg,Autumn,0.857
/mnt/lake/VBags/161003/frame0029.jpg,Winter,0.514
/mnt/lake/VBags/161003/frame0194.jpg,Autumn,0.8203
/mnt/lake/VBags/161010/frame0269.jpg,Autumn,0.8823
/mnt/lake/VBags/161010/frame0184.jpg,Autumn,0.9
/mnt/lake/VBags/161010/frame0356.jpg,Autumn,0.939
/mnt/lake/VBags/161010/frame0271.jpg,Autumn,0.883
/mnt/lake/VBags/161010/frame0185.jpg,Autumn,0.97
/mnt/lake/VBags/161010/frame0048.jpg,Autumn,0.7305
/mnt/lake/VBags/161010/frame0315.jpg,Autumn,0.9834
/mnt/lake/VBags/161010/frame0419.jpg,Autumn,0.9297
/mnt/lake/VBags/161010/frame0212.jpg,Autumn,0.9707
/mnt/lake/VBags/161010/frame0455.jpg,Winter,0.6714
/mnt/lake/VBags/161010/frame0267.jpg,Winter,0.4392
/mnt/lake/VBags/161010/frame0428.jpg,Autumn,0.6396
/mnt/lake/VBags/161010/frame0246.jpg,Spring,0.3296
/mnt/lake/VBags/161010/frame0427.jpg,Autumn,0.647
/mnt/lake/VBags/161010/frame0206.jpg,Autumn,0.642
/mnt/lake/VBags/161010/frame0268.jpg,Autumn,0.7964
/mnt/lake/VBags/161010/frame0458.jpg,Autumn,0.991
/mnt/lake/VBags/161010/frame0412.jpg,Autumn,0.9014
/mnt/lake/VBags/161010/frame0408.jpg,Autumn,0.9263
/mnt/lake/VBags/161010/frame0266.jpg,Winter,0.565
/mnt/lake/VBags/161010/frame0361.jpg,Autumn,0.9395
/mnt/lake/VBags/161010/frame0362.jpg,Autumn,0.8804
/mnt/lake/VBags/161010/frame0457.jpg,Autumn,0.9893
/mnt/lake/VBags/161010/frame0169.jpg,Autumn,0.8833
/mnt/lake/VBags/161010/frame0230.jpg,Autumn,0.951
/mnt/lake/VBags/161010/frame0153.jpg,Autumn,0.8447
/mnt/lake/VBags/161010/frame0013.jpg,Autumn,0.994
/mnt/lake/VBags/161010/frame0179.jpg,Autumn,0.981
/mnt/lake/VBags/161010/frame0360.jpg,Autumn,0.861
/mnt/lake/VBags/161010/frame0226.jpg,Autumn,0.9395
/mnt/lake/VBags/161010/frame0210.jpg,Autumn,0.9507
/mnt/lake/VBags/161010/frame0413.jpg,Autumn,0.9116
/mnt/lake/VBags/161010/frame0354.jpg,Autumn,0.93
/mnt/lake/VBags/161010/frame0180.jpg,Autumn,0.8184
/mnt/lake/VBags/161010/frame0304.jpg,Autumn,0.7466
/mnt/lake/VBags/161010/frame0299.jpg,Autumn,0.6772
/mnt/lake/VBags/161010/frame0355.jpg,Autumn,0.6396
/mnt/lake/VBags/161010/frame0199.jpg,Autumn,0.681
/mnt/lake/VBags/161010/frame0038.jpg,Autumn,0.8584
/mnt/lake/VBags/161010/frame0202.jpg,Autumn,0.88
/mnt/lake/VBags/161018/frame0348.jpg,Autumn,0.975
/mnt/lake/VBags/161018/frame0214.jpg,Autumn,0.961
/mnt/lake/VBags/161018/frame0103.jpg,Autumn,0.902
/mnt/lake/VBags/161018/frame0102.jpg,Autumn,0.956
/mnt/lake/VBags/161018/frame0107.jpg,Autumn,0.863
/mnt/lake/VBags/161018/frame0131.jpg,Autumn,0.9604
/mnt/lake/VBags/161018/frame0130.jpg,Autumn,0.9023
/mnt/lake/VBags/161018/frame0267.jpg,Autumn,0.9907
/mnt/lake/VBags/161018/frame0104.jpg,Autumn,0.967
/mnt/lake/VBags/161018/frame0088.jpg,Autumn,0.9224
/mnt/lake/VBags/161018/frame0211.jpg,Autumn,0.9146
/mnt/lake/VBags/161018/frame0293.jpg,Autumn,0.7896
/mnt/lake/VBags/161018/frame0271.jpg,Autumn,0.988
/mnt/lake/VBags/161018/frame0206.jpg,Autumn,0.744
/mnt/lake/VBags/161018/frame0150.jpg,Autumn,0.864
/mnt/lake/VBags/161018/frame0149.jpg,Autumn,0.7505
/mnt/lake/VBags/161018/frame0124.jpg,Autumn,0.9863
/mnt/lake/VBags/161018/frame0126.jpg,Autumn,0.8735
/mnt/lake/VBags/161018/frame0132.jpg,Autumn,0.967
/mnt/lake/VBags/161018/frame0242.jpg,Autumn,0.8267
/mnt/lake/VBags/161018/frame0106.jpg,Autumn,0.9717
/mnt/lake/VBags/161018/frame0066.jpg,Autumn,0.9746
/mnt/lake/VBags/161018/frame0072.jpg,Autumn,0.9917
/mnt/lake/VBags/161018/frame0073.jpg,Autumn,0.9893
/mnt/lake/VBags/161018/frame0161.jpg,Autumn,0.9565
